run,date,cash,market_value,equity,n_pos,exposure_pct
indep_600460,2026-09-08,12130.84,0.0,12130.84,0,0.0
indep_600460,2026-09-09,12130.84,0.0,12130.84,0,0.0
indep_600460,2026-09-10,12130.84,0.0,12130.84,0,0.0
indep_600460,2026-09-11,12130.84,0.0,12130.84,0,0.0
indep_600460,2026-09-14,12130.84,0.0,12130.84,0,0.0
indep_600522,2023-09-14,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-15,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-18,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-19,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-20,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-21,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-22,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-25,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-26,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-27,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-09-28,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-09,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-10,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-11,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-12,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-13,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-16,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-17,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-18,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-19,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-20,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-23,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-24,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-25,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-26,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-27,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-30,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-10-31,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-01,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-02,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-03,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-06,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-07,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-08,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-09,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-10,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-13,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-14,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-15,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-16,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-17,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-20,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-21,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-22,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-23,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-24,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-27,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-28,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-29,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-11-30,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-01,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-04,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-05,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-06,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-07,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-08,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-11,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-12,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-13,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-14,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-15,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-18,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-19,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-20,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-21,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-22,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-25,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-26,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-27,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-28,13822.47,0.0,13822.47,0,0.0
indep_600522,2023-12-29,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-02,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-03,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-04,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-05,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-08,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-09,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-10,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-11,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-12,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-15,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-16,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-17,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-18,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-19,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-22,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-23,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-24,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-25,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-26,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-29,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-30,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-01-31,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-01,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-02,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-05,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-06,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-07,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-08,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-19,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-20,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-21,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-22,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-23,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-26,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-27,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-28,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-02-29,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-01,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-04,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-05,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-06,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-07,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-08,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-11,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-12,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-13,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-14,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-15,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-18,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-19,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-20,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-21,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-22,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-25,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-26,13822.47,0.0,13822.47,0,0.0
indep_600522,2024-03-27,9728.33,3946.93,13675.26,1,28.862
indep_600522,2024-03-28,9728.33,4044.74,13773.07,1,29.367
indep_600522,2024-03-29,9728.33,4036.11,13764.44,1,29.323
indep_600522,2024-04-01,9728.33,4056.24,13784.58,1,29.426
indep_600522,2024-04-02,9728.33,3949.8,13678.14,1,28.877
indep_600522,2024-04-03,13566.52,0.0,13566.52,0,0.0
indep_600522,2024-04-08,13566.52,0.0,13566.52,0,0.0
indep_600522,2024-04-09,9714.28,3863.5,13577.78,1,28.455
indep_600522,2024-04-10,9714.28,3711.03,13425.31,1,27.642
indep_600522,2024-04-11,9714.28,3751.31,13465.58,1,27.858
indep_600522,2024-04-12,9714.28,3837.61,13551.89,1,28.318
indep_600522,2024-04-15,9714.28,3880.76,13595.04,1,28.545
indep_600522,2024-04-16,9714.28,3754.18,13468.46,1,27.874
indep_600522,2024-04-17,9714.28,3849.12,13563.39,1,28.379
indep_600522,2024-04-18,9714.28,3759.94,13474.21,1,27.905
indep_600522,2024-04-19,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-04-22,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-04-23,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-04-24,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-04-25,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-04-26,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-04-29,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-04-30,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-06,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-07,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-08,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-09,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-10,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-13,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-14,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-15,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-16,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-17,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-20,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-21,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-22,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-23,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-24,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-27,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-28,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-29,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-30,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-05-31,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-06-03,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-06-04,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-06-05,13324.81,0.0,13324.81,0,0.0
indep_600522,2024-06-06,9144.28,4151.18,13295.46,1,31.223
indep_600522,2024-06-07,9144.28,4159.81,13304.09,1,31.267
indep_600522,2024-06-11,9144.28,4188.58,13332.86,1,31.415
indep_600522,2024-06-12,9144.28,4171.32,13315.6,1,31.327
indep_600522,2024-06-13,9144.28,4214.47,13358.75,1,31.548
indep_600522,2024-06-14,9144.28,4240.36,13384.64,1,31.681
indep_600522,2024-06-17,9144.28,4424.47,13568.75,1,32.608
indep_600522,2024-06-18,9144.28,4496.39,13640.67,1,32.963
indep_600522,2024-06-19,9144.28,4476.25,13620.54,1,32.864
indep_600522,2024-06-20,9144.28,4493.51,13637.8,1,32.949
indep_600522,2024-06-21,9144.28,4548.17,13692.45,1,33.217
indep_600522,2024-06-24,9144.28,4516.53,13660.81,1,33.062
indep_600522,2024-06-25,9144.28,4395.7,13539.99,1,32.465
indep_600522,2024-06-26,9144.28,4407.21,13551.49,1,32.522
indep_600522,2024-06-27,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-06-28,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-01,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-02,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-03,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-04,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-05,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-08,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-09,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-10,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-11,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-12,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-15,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-16,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-17,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-18,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-19,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-22,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-23,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-24,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-25,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-26,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-29,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-30,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-07-31,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-01,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-02,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-05,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-06,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-07,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-08,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-09,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-12,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-13,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-14,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-15,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-16,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-19,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-20,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-21,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-22,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-23,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-26,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-27,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-28,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-29,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-08-30,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-02,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-03,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-04,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-05,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-06,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-09,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-10,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-11,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-12,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-13,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-18,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-19,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-20,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-23,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-24,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-25,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-26,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-27,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-09-30,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-10-08,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-10-09,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-10-10,13464.74,0.0,13464.74,0,0.0
indep_600522,2024-10-11,10486.72,2864.92,13351.65,1,21.457
indep_600522,2024-10-14,10486.72,2929.15,13415.87,1,21.833
indep_600522,2024-10-15,10486.72,2822.1,13308.83,1,21.205
indep_600522,2024-10-16,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-17,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-18,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-21,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-22,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-23,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-24,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-25,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-28,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-29,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-30,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-10-31,13266.53,0.0,13266.53,0,0.0
indep_600522,2024-11-01,10249.55,3047.87,13297.42,1,22.921
indep_600522,2024-11-04,10249.55,3063.44,13312.99,1,23.011
indep_600522,2024-11-05,10249.55,3154.92,13404.46,1,23.536
indep_600522,2024-11-06,10249.55,3293.1,13542.65,1,24.317
indep_600522,2024-11-07,10249.55,3369.01,13618.55,1,24.738
indep_600522,2024-11-08,10249.55,3365.11,13614.66,1,24.717
indep_600522,2024-11-11,10249.55,3361.22,13610.77,1,24.695
indep_600522,2024-11-12,10249.55,3318.4,13567.95,1,24.458
indep_600522,2024-11-13,10249.55,3337.87,13587.41,1,24.566
indep_600522,2024-11-14,13457.69,0.0,13457.69,0,0.0
indep_600522,2024-11-15,13457.69,0.0,13457.69,0,0.0
indep_600522,2024-11-18,13457.69,0.0,13457.69,0,0.0
indep_600522,2024-11-19,10323.81,3151.02,13474.83,1,23.385
indep_600522,2024-11-20,10323.81,3170.49,13494.3,1,23.495
indep_600522,2024-11-21,10323.81,3176.33,13500.13,1,23.528
indep_600522,2024-11-22,10323.81,3043.98,13367.79,1,22.771
indep_600522,2024-11-25,10323.81,3075.12,13398.93,1,22.95
indep_600522,2024-11-26,10323.81,3069.28,13393.09,1,22.917
indep_600522,2024-11-27,10323.81,3174.38,13498.19,1,23.517
indep_600522,2024-11-28,10323.81,3098.47,13422.28,1,23.085
indep_600522,2024-11-29,10323.81,3090.69,13414.5,1,23.04
indep_600522,2024-12-02,10323.81,3166.59,13490.4,1,23.473
indep_600522,2024-12-03,10323.81,3263.91,13587.72,1,24.021
indep_600522,2024-12-04,10323.81,3178.27,13502.08,1,23.539
indep_600522,2024-12-05,10323.81,3104.31,13428.12,1,23.118
indep_600522,2024-12-06,10323.81,3100.42,13424.23,1,23.096
indep_600522,2024-12-09,10323.81,3090.69,13414.5,1,23.04
indep_600522,2024-12-10,10323.81,3069.28,13393.09,1,22.917
indep_600522,2024-12-11,10323.81,3075.12,13398.93,1,22.95
indep_600522,2024-12-12,10323.81,3082.9,13406.71,1,22.995
indep_600522,2024-12-13,10323.81,3040.09,13363.89,1,22.749
indep_600522,2024-12-16,10323.81,3008.95,13332.75,1,22.568
indep_600522,2024-12-17,10323.81,3016.73,13340.54,1,22.613
indep_600522,2024-12-18,10323.81,3024.52,13348.32,1,22.658
indep_600522,2024-12-19,10323.81,3024.52,13348.32,1,22.658
indep_600522,2024-12-20,10323.81,2997.27,13321.08,1,22.5
indep_600522,2024-12-23,13260.36,0.0,13260.36,0,0.0
indep_600522,2024-12-24,13260.36,0.0,13260.36,0,0.0
indep_600522,2024-12-25,13260.36,0.0,13260.36,0,0.0
indep_600522,2024-12-26,13260.36,0.0,13260.36,0,0.0
indep_600522,2024-12-27,13260.36,0.0,13260.36,0,0.0
indep_600522,2024-12-30,13260.36,0.0,13260.36,0,0.0
indep_600522,2024-12-31,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-02,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-03,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-06,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-07,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-08,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-09,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-10,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-13,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-14,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-15,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-16,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-17,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-20,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-21,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-22,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-23,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-24,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-01-27,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-05,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-06,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-07,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-10,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-11,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-12,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-13,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-14,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-17,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-18,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-19,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-20,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-21,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-24,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-25,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-26,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-27,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-02-28,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-03,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-04,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-05,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-06,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-07,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-10,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-11,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-12,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-13,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-14,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-17,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-18,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-19,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-20,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-21,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-24,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-25,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-26,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-27,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-28,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-03-31,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-01,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-02,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-03,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-07,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-08,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-09,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-10,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-11,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-14,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-15,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-16,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-17,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-18,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-21,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-22,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-23,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-24,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-25,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-28,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-29,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-04-30,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-06,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-07,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-08,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-09,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-12,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-13,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-14,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-15,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-16,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-19,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-20,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-21,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-22,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-23,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-26,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-27,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-28,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-29,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-05-30,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-06-03,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-06-04,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-06-05,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-06-06,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-06-09,13260.36,0.0,13260.36,0,0.0
indep_600522,2025-06-10,13260.36,0.0,13260.36,0,0.0
